member_days_since_join,events_attended_year,distinct_event_days_year,attendance_streak_weeks,n_workshops_year,n_socials_year,workshop_ratio,social_ratio,feedback_count_year,avg_event_rating_given,left_any_feedback,has_gone_to_hackathon,discord_member,discord_days_since_join,has_role_ops,discord_msgs_year,discord_active_days_year,discord_channels_posted_year,discord_num_roles,y_paid_dues,n_other_events,other_ratio,school_grouped,major_grouped,level_grouped,tenure_years,is_discord_active
249,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,0,-1.0,0,0,0,0,0,0,0,0.0,UCF,Tech,Undergraduate,0.6821917808219178,0
230,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,0,-1.0,0,0,0,0,0,0,0,0.0,UCF,Tech,Undergraduate,0.6301369863013698,0
239,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,238.0,0,3,1,1,1,0,0,0.0,Other,Tech,Undergraduate,0.6547945205479452,1
256,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,75.0,0,1,1,1,3,0,0,0.0,Other,Tech,Undergraduate,0.7013698630136986,1
141,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,447.0,1,0,0,0,4,0,0,0.0,UCF,Tech,Undergraduate,0.3863013698630137,0
136,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,153.0,0,1,1,1,7,0,0,0.0,UCF,Tech,Undergraduate,0.3726027397260274,1
259,2,2,1,2,0,1.0,0.0,0,9.084256095825644,0,0,1,402.0,0,0,0,0,2,0,0,0.0,UCF,Tech,Undergraduate,0.7095890410958904,0
251,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,421.0,1,0,0,0,6,0,0,0.0,UCF,Tech,Undergraduate,0.6876712328767123,0
217,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,424.0,0,0,0,0,3,0,0,0.0,UCF,Tech,Grad/Other,0.5945205479452055,0
204,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,476.0,0,0,0,0,6,0,0,0.0,UCF,Tech,Undergraduate,0.5589041095890411,0
217,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,429.0,0,0,0,0,1,0,0,0.0,UCF,Tech,Undergraduate,0.5945205479452055,0
230,2,2,1,2,0,1.0,0.0,0,9.084256095825644,0,0,1,309.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.6301369863013698,1
216,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,215.0,0,2,2,2,1,0,0,0.0,UCF,Tech,Undergraduate,0.5917808219178082,1
210,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,210.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.5753424657534246,1
229,2,2,1,1,0,0.5,0.0,0,9.084256095825644,0,1,1,228.0,0,20,2,2,2,0,1,0.5,UCF,Tech,Undergraduate,0.6273972602739726,1
195,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,194.0,1,2,1,1,8,0,0,0.0,UCF,Tech,Undergraduate,0.5342465753424658,1
193,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,195.0,0,1,1,1,14,0,0,0.0,UCF,Tech,Undergraduate,0.5287671232876713,1
25,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,432.0,0,0,0,0,1,0,0,0.0,UCF,Tech,Undergraduate,0.0684931506849315,0
69,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,68.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Grad/Other,0.18904109589041096,1
173,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,388.0,1,14,7,3,10,0,0,0.0,UCF,Tech,Undergraduate,0.473972602739726,1
74,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,306.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.20273972602739726,1
156,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,182.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.4273972602739726,1
168,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,449.0,0,1,1,1,7,0,0,0.0,UCF,Tech,Grad/Other,0.4602739726027397,1
309,6,5,3,0,0,0.0,0.0,0,9.084256095825644,0,0,1,1541.0,1,201,62,8,25,0,6,1.0,UCF,Tech,Undergraduate,0.8465753424657534,1
285,2,1,1,0,0,0.0,0.0,0,9.084256095825644,0,0,1,1027.0,1,1,1,1,12,0,2,1.0,UCF,Tech,Undergraduate,0.7808219178082192,1
105,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,0,-1.0,0,0,0,0,0,0,0,0.0,Other,Tech,Undergraduate,0.2876712328767123,0
163,4,4,3,0,0,0.0,0.0,0,9.084256095825644,0,0,1,163.0,1,2,2,2,4,0,4,1.0,UCF,Tech,Grad/Other,0.4465753424657534,1
155,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,438.0,0,58,6,2,8,0,0,0.0,UCF,Tech,Undergraduate,0.4246575342465753,1
170,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,350.0,1,13,5,4,16,0,0,0.0,UCF,Tech,Undergraduate,0.4657534246575342,1
56,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,182.0,0,5,2,2,5,0,0,0.0,UCF,Tech,Undergraduate,0.15342465753424658,1
308,2,2,1,2,0,1.0,0.0,0,9.084256095825644,0,1,1,833.0,0,0,0,0,5,0,0,0.0,UCF,Tech,Undergraduate,0.8438356164383561,0
302,5,4,1,0,0,0.0,0.0,0,9.084256095825644,0,1,1,869.0,0,112,90,4,18,0,5,1.0,UCF,Tech,Grad/Other,0.8273972602739726,1
299,9,9,1,2,0,0.2222222222222222,0.0,0,9.084256095825644,0,0,0,-1.0,0,0,0,0,0,0,7,0.7777777777777778,UCF,Tech,Undergraduate,0.8191780821917808,0
88,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,0,-1.0,0,0,0,0,0,0,0,0.0,UCF,Tech,Undergraduate,0.2410958904109589,0
155,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,0,-1.0,0,0,0,0,0,0,0,0.0,UCF,Tech,Undergraduate,0.4246575342465753,0
104,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,104.0,0,1,1,1,8,0,0,0.0,UCF,Tech,Undergraduate,0.28493150684931506,1
309,2,2,1,0,0,0.0,0.0,0,9.084256095825644,0,0,1,602.0,1,965,158,11,14,0,2,1.0,UCF,Tech,Undergraduate,0.8465753424657534,1
309,25,20,8,7,2,0.28,0.08,19,9.26315789473684,1,1,1,773.0,1,5933,282,20,34,0,16,0.64,UCF,Tech,Undergraduate,0.8465753424657534,1
301,2,2,1,1,0,0.5,0.0,0,9.084256095825644,0,1,1,930.0,0,2,1,1,19,0,1,0.5,UCF,Tech,Undergraduate,0.8246575342465754,1
288,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,1301.0,0,123,20,3,7,0,0,0.0,Other,Tech,Undergraduate,0.7890410958904109,1
150,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,232.0,0,1,1,1,10,0,0,0.0,Other,Tech,Undergraduate,0.410958904109589,1
149,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,404.0,0,5,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.40821917808219177,1
285,3,3,2,0,0,0.0,0.0,0,9.084256095825644,0,0,1,1262.0,1,259,78,8,24,0,3,1.0,UCF,Tech,Undergraduate,0.7808219178082192,1
308,6,5,2,2,0,0.3333333333333333,0.0,0,9.084256095825644,0,0,1,390.0,0,1,1,1,3,0,4,0.6666666666666666,UCF,Tech,Undergraduate,0.8438356164383561,1
56,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,74.0,0,8,3,5,1,0,0,0.0,UCF,Other,Undergraduate,0.15342465753424658,1
69,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,69.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.18904109589041096,1
78,5,5,2,3,0,0.6,0.0,0,9.084256095825644,0,1,1,81.0,0,1,1,1,2,0,2,0.4,Other,Tech,Undergraduate,0.2136986301369863,1
88,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,0,-1.0,0,0,0,0,0,0,0,0.0,UCF,Tech,Undergraduate,0.2410958904109589,0
140,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,798.0,0,2,1,1,3,0,0,0.0,UCF,Tech,Undergraduate,0.3835616438356164,1
110,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,374.0,0,0,0,0,1,0,0,0.0,UCF,Tech,Grad/Other,0.3013698630136986,0
120,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,427.0,0,0,0,0,13,0,0,0.0,Other,Tech,Undergraduate,0.3287671232876712,0
119,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,123.0,0,5,2,2,2,0,0,0.0,UCF,Tech,Undergraduate,0.32602739726027397,1
106,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,151.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.29041095890410956,1
106,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,97.0,0,1,1,1,1,0,0,0.0,Other,Tech,Undergraduate,0.29041095890410956,1
56,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,55.0,0,3,1,1,1,0,0,0.0,UCF,Other,Undergraduate,0.15342465753424658,1
78,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,77.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.2136986301369863,1
88,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,87.0,0,1,1,1,11,0,0,0.0,UCF,Tech,Undergraduate,0.2410958904109589,1
88,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,87.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.2410958904109589,1
86,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,205.0,0,2,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.2356164383561644,1
86,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,139.0,0,1,1,1,3,0,0,0.0,UCF,Tech,Undergraduate,0.2356164383561644,1
86,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,85.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Grad/Other,0.2356164383561644,1
85,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,84.0,0,4,2,2,6,0,0,0.0,UCF,Tech,Grad/Other,0.2328767123287671,1
86,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,0,1,85.0,0,1,1,1,4,0,1,1.0,UCF,Other,Undergraduate,0.2356164383561644,1
86,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,162.0,0,3,2,1,6,0,0,0.0,UCF,Tech,Undergraduate,0.2356164383561644,1
56,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,60.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Grad/Other,0.15342465753424658,1
53,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,1,1,287.0,0,1,1,1,2,0,1,1.0,UCF,Tech,Undergraduate,0.14520547945205478,1
36,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,271.0,0,8,5,3,2,0,0,0.0,UCF,Tech,Undergraduate,0.09863013698630137,1
74,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,75.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.20273972602739726,1
56,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,55.0,0,3,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.15342465753424658,1
63,2,2,1,0,0,0.0,0.0,0,9.084256095825644,0,1,1,508.0,0,11,4,2,10,0,2,1.0,UCF,Tech,Undergraduate,0.1726027397260274,1
50,2,2,1,1,0,0.5,0.0,0,9.084256095825644,0,0,1,297.0,0,1,1,1,1,0,1,0.5,UCF,Tech,Undergraduate,0.136986301369863,1
56,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,1,1,404.0,0,42,3,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.15342465753424658,1
24,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,41.0,0,1,1,1,2,0,0,0.0,Other,Tech,Undergraduate,0.06575342465753424,1
18,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,50.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.049315068493150684,1
68,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,68.0,0,2,1,1,1,0,0,0.0,UCF,Tech,Grad/Other,0.1863013698630137,1
306,2,2,1,2,0,1.0,0.0,0,9.084256095825644,0,1,1,304.0,0,1,1,1,2,0,0,0.0,Other,Tech,Undergraduate,0.8383561643835616,1
50,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,49.0,0,1,1,1,3,0,0,0.0,UCF,Tech,Undergraduate,0.136986301369863,1
22,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,1830.0,0,4,1,1,16,0,0,0.0,UCF,Tech,Undergraduate,0.06027397260273973,1
18,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,40.0,0,5,3,3,2,0,0,0.0,Other,Tech,Undergraduate,0.049315068493150684,1
77,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,86.0,1,1,1,1,4,0,0,0.0,UCF,Other,Undergraduate,0.21095890410958903,1
76,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,75.0,0,1,1,1,1,0,0,0.0,UCF,Other,Grad/Other,0.20821917808219179,1
56,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,0,-1.0,0,0,0,0,0,0,0,0.0,UCF,Tech,Undergraduate,0.15342465753424658,0
76,2,2,1,1,0,0.5,0.0,0,9.084256095825644,0,0,1,75.0,0,11,7,5,5,0,1,0.5,UCF,Other,Undergraduate,0.20821917808219179,1
68,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,68.0,1,1,1,1,11,0,0,0.0,UCF,Tech,Undergraduate,0.1863013698630137,1
36,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,0,1,42.0,0,2,1,1,8,0,1,1.0,UCF,Tech,Grad/Other,0.09863013698630137,1
22,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,145.0,0,5,4,2,2,0,0,0.0,UCF,Tech,Undergraduate,0.06027397260273973,1
68,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,152.0,0,1,1,1,5,0,0,0.0,UCF,Tech,Undergraduate,0.1863013698630137,1
56,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,798.0,0,0,0,0,7,0,0,0.0,UCF,Tech,Undergraduate,0.15342465753424658,0
35,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,757.0,1,18,7,5,8,0,0,0.0,UCF,Tech,Undergraduate,0.0958904109589041,1
22,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,34.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.06027397260273973,1
68,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,70.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.1863013698630137,1
56,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,1,1,69.0,0,10,2,2,2,0,0,0.0,UCF,Tech,Grad/Other,0.15342465753424658,1
76,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,85.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.20821917808219179,1
76,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,1,1,814.0,0,0,0,0,13,0,1,1.0,UCF,Tech,Undergraduate,0.20821917808219179,0
68,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,67.0,0,1,1,1,2,0,0,0.0,Other,Tech,Undergraduate,0.1863013698630137,1
22,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,78.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.06027397260273973,1
15,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,14.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.0410958904109589,1
35,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,358.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Grad/Other,0.0958904109589041,1
49,4,4,1,3,0,0.75,0.0,0,9.084256095825644,0,0,1,98.0,0,1,1,1,4,0,1,0.25,UCF,Tech,Undergraduate,0.13424657534246576,1
22,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,72.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.06027397260273973,1
76,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,77.0,0,1,1,1,6,0,0,0.0,UCF,Tech,Undergraduate,0.20821917808219179,1
12,2,2,2,2,0,1.0,0.0,0,9.084256095825644,0,0,1,181.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.03287671232876712,1
56,3,3,2,3,0,1.0,0.0,0,9.084256095825644,0,0,1,67.0,0,8,3,2,1,0,0,0.0,UCF,Tech,Undergraduate,0.15342465753424658,1
34,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,35.0,0,244,12,5,7,0,0,0.0,UCF,Tech,Undergraduate,0.09315068493150686,1
70,4,4,2,2,0,0.5,0.0,2,8.0,1,1,1,70.0,0,1,1,1,2,0,2,0.5,UCF,Tech,Undergraduate,0.1917808219178082,1
22,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,21.0,0,2,2,2,2,0,0,0.0,UCF,Tech,Undergraduate,0.06027397260273973,1
56,1,1,1,0,1,0.0,1.0,0,9.084256095825644,0,0,1,498.0,0,14,3,1,0,0,0,0.0,UCF,Tech,Undergraduate,0.15342465753424658,1
49,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,50.0,0,3,1,2,1,0,0,0.0,UCF,Tech,Undergraduate,0.13424657534246576,1
12,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,11.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.03287671232876712,1
34,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,42.0,0,1,1,1,2,0,0,0.0,Other,Tech,Undergraduate,0.09315068493150686,1
33,2,2,2,2,0,1.0,0.0,0,9.084256095825644,0,1,1,33.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.09041095890410959,1
56,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,287.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.15342465753424658,1
67,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,0,1,68.0,0,1,1,1,4,0,1,1.0,UCF,Tech,Undergraduate,0.18356164383561643,1
12,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,319.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.03287671232876712,1
33,2,2,2,2,0,1.0,0.0,0,9.084256095825644,0,1,1,45.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.09041095890410959,1
76,5,5,1,3,0,0.6,0.0,0,9.084256095825644,0,0,1,137.0,0,3,2,2,5,0,2,0.4,UCF,Tech,Grad/Other,0.20821917808219179,1
21,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,39.0,0,1,1,1,2,0,0,0.0,UCF,Other,Undergraduate,0.057534246575342465,1
49,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,1,1,77.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.13424657534246576,1
12,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,296.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.03287671232876712,1
21,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,21.0,0,1,1,1,2,0,0,0.0,Other,Tech,Grad/Other,0.057534246575342465,1
72,2,2,1,2,0,1.0,0.0,0,9.084256095825644,0,0,0,-1.0,0,0,0,0,0,0,0,0.0,UCF,Tech,Undergraduate,0.19726027397260273,0
48,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,67.0,1,1,1,1,4,0,0,0.0,UCF,Tech,Undergraduate,0.13150684931506848,1
12,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,11.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.03287671232876712,1
71,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,133.0,0,1,1,1,4,0,0,0.0,Other,Tech,Undergraduate,0.19452054794520549,1
61,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,1,1,181.0,0,18,4,3,5,0,1,1.0,UCF,Tech,Undergraduate,0.16712328767123288,1
48,2,2,1,1,0,0.5,0.0,0,9.084256095825644,0,0,1,153.0,0,1,1,1,9,0,1,0.5,UCF,Tech,Undergraduate,0.13150684931506848,1
32,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,67.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.08767123287671233,1
48,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,1,1,73.0,0,1,1,1,2,0,1,1.0,UCF,Tech,Undergraduate,0.13150684931506848,1
19,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,19.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.052054794520547946,1
55,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,58.0,0,1,1,1,1,0,0,0.0,Other,Tech,Grad/Other,0.1506849315068493,1
48,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,1,1,552.0,0,0,0,0,10,0,1,1.0,UCF,Tech,Undergraduate,0.13150684931506848,0
32,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,40.0,1,1,1,1,4,0,0,0.0,UCF,Tech,Undergraduate,0.08767123287671233,1
48,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,83.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Grad/Other,0.13150684931506848,1
308,3,3,1,3,0,1.0,0.0,0,9.084256095825644,0,0,1,779.0,0,0,0,0,1,0,0,0.0,UCF,Tech,Undergraduate,0.8438356164383561,0
309,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,402.0,0,0,0,0,1,0,0,0.0,UCF,Tech,Grad/Other,0.8465753424657534,0
32,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,41.0,1,49,3,3,10,0,0,0.0,UCF,Tech,Undergraduate,0.08767123287671233,1
307,2,2,1,0,0,0.0,0.0,0,9.084256095825644,0,0,1,438.0,0,8,6,4,11,0,2,1.0,UCF,Tech,Undergraduate,0.8410958904109589,1
70,1,1,1,1,0,1.0,0.0,0,9.084256095825644,0,0,1,449.0,0,2,2,2,14,0,0,0.0,UCF,Tech,Undergraduate,0.1917808219178082,1
67,2,2,2,0,0,0.0,0.0,0,9.084256095825644,0,0,1,927.0,0,98,29,8,16,0,2,1.0,UCF,Tech,Undergraduate,0.18356164383561643,1
32,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,200.0,0,3,1,2,2,0,0,0.0,UCF,Tech,Undergraduate,0.08767123287671233,1
55,1,1,1,0,1,0.0,1.0,0,9.084256095825644,0,0,1,449.0,0,1,1,1,3,0,0,0.0,UCF,Tech,Undergraduate,0.1506849315068493,1
48,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,47.0,0,1,1,1,8,0,0,0.0,UCF,Tech,Undergraduate,0.13150684931506848,1
55,3,3,2,1,1,0.3333333333333333,0.3333333333333333,0,9.084256095825644,0,0,1,54.0,0,1,1,1,1,0,1,0.3333333333333333,UCF,Tech,Undergraduate,0.1506849315068493,1
48,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,1,1,60.0,1,1,1,1,5,0,1,1.0,UCF,Other,Undergraduate,0.13150684931506848,1
32,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,36.0,0,1,1,1,2,0,0,0.0,UCF,Other,Undergraduate,0.08767123287671233,1
55,2,2,2,0,1,0.0,0.5,0,9.084256095825644,0,1,0,-1.0,0,0,0,0,0,0,1,0.5,UCF,Tech,Undergraduate,0.1506849315068493,0
47,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,46.0,0,5,3,4,6,0,0,0.0,UCF,Tech,Undergraduate,0.12876712328767123,1
29,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,37.0,1,3,3,3,12,0,0,0.0,UCF,Tech,Grad/Other,0.07945205479452055,1
47,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,245.0,0,478,57,10,4,0,0,0.0,UCF,Tech,Undergraduate,0.12876712328767123,1
47,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,386.0,0,341,50,6,8,0,0,0.0,UCF,Tech,Undergraduate,0.12876712328767123,1
309,11,10,4,6,0,0.5454545454545454,0.0,0,9.084256095825644,0,0,1,460.0,1,86,30,4,18,0,5,0.45454545454545453,UCF,Tech,Undergraduate,0.8465753424657534,1
55,3,3,2,1,1,0.3333333333333333,0.3333333333333333,0,9.084256095825644,0,1,1,813.0,1,0,0,0,10,0,1,0.3333333333333333,UCF,Tech,Undergraduate,0.1506849315068493,0
67,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,1,1,69.0,0,2,1,1,5,0,1,1.0,UCF,Tech,Undergraduate,0.18356164383561643,1
55,1,1,1,0,1,0.0,1.0,0,9.084256095825644,0,0,1,73.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Grad/Other,0.1506849315068493,1
47,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,62.0,1,1,1,1,10,0,0,0.0,UCF,Tech,Undergraduate,0.12876712328767123,1
55,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,105.0,0,2,1,2,1,0,0,0.0,UCF,Tech,Undergraduate,0.1506849315068493,1
46,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,1,1,152.0,0,1,1,1,2,0,0,0.0,UCF,Tech,Undergraduate,0.12602739726027398,1
55,3,3,2,1,1,0.3333333333333333,0.3333333333333333,0,9.084256095825644,0,1,1,73.0,0,4,3,2,2,0,1,0.3333333333333333,UCF,Tech,Undergraduate,0.1506849315068493,1
67,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,0,1,402.0,0,0,0,0,3,0,1,1.0,UCF,Tech,Undergraduate,0.18356164383561643,0
70,2,2,1,1,0,0.5,0.0,0,9.084256095825644,0,0,1,438.0,0,0,0,0,0,0,1,0.5,UCF,Tech,Undergraduate,0.1917808219178082,0
46,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,409.0,0,0,0,0,1,0,0,0.0,UCF,Tech,Undergraduate,0.12602739726027398,0
70,0,0,0,0,0,0.0,0.0,0,9.084256095825644,0,0,1,100.0,0,1,1,1,1,0,0,0.0,UCF,Tech,Undergraduate,0.1917808219178082,1
67,1,1,1,0,0,0.0,0.0,0,9.084256095825644,0,0,1,416.0,0,0,0,0,6,0,1,1.0,UCF,Tech,Undergraduate,0.18356164383561643,0
